video_id	classification	question_category	pool_key	target	caption	generated_transcription	missing_transcription	score_1	score_2	score_3	mean_score	raw_output_1	raw_output_2	raw_output_3
Video75	dialogue	CausaleImplicita_B	pool_pos_7	1	L'apparecchio è in una busta chiusa perché deve essere perfettamente pulito per essere messo in bocca	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video75	dialogue	CausaleImplicita_B	pool_pos_8	1	L'apparecchio è in una busta chiusa perchè è sigillato e sterilizzato	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	Controfattuale_A	pool_pos_1	1	Se la bambina cominciasse a piangere, verrebbe consolata dalla dentista e da chi assiste	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	Controfattuale_A	pool_pos_2	1	Se la bambina cominciasse a piangere, gli altri cercherebbero di consolarla	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	Controfattuale_A	pool_pos_3	1	Se la bambina iniziasse a piangere, gli adulti presenti farebbero del loro meglio per calmarla	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	Controfattuale_A	pool_pos_4	0	Se la bambina cominciasse a piangere, i presenti la consolerebbero	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	Controfattuale_A	pool_pos_5	1	Se la bambina cominciasse a piangere, la dentista la consolerebbe	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	Controfattuale_A	pool_pos_6	1	Se la bambina iniziasse a piangere, la dottoressa e la persona che sta registrando il video tenterebbero di tranquillizzarla	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	Controfattuale_A	pool_pos_7	1	Se la bambina cominciasse a piangere, non sarebbe possibile per il dottore lavorare	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	Controfattuale_A	pool_pos_8	0	Se la bambina cominciasse a piangere, probabilmente il genitore e il dottore la consolerebbero	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	Controfattuale_B	pool_pos_1	1	Se la bambina scappasse dalla sala, la dentista non potrebbe metterle l'apparecchio	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	Controfattuale_B	pool_pos_2	1	Se la bambina si alzasse e scappasse dalla sala, l'operazione di mettere l'apparecchietto verrebbe interrotta	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	Controfattuale_B	pool_pos_3	1	Se la bambina si alzasse e scappasse dalla sala, qualcuno la rincorrerebbe per capirne il motivo	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	Controfattuale_B	pool_pos_4	1	Se la bambina si alzasse e scappasse dalla sala, qualcuno la rincorrerebbe	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	Controfattuale_B	pool_pos_5	0	Se la bambina scappasse, le persone presenti correrebbero per cercare di ritrovarla e riportarla indietro	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	Controfattuale_B	pool_pos_6	1	Se la bambina si alzasse e scappasse dalla sala, non riuscirebbe a completare l'appuntamento previsto	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	Controfattuale_B	pool_pos_7	0	Se la bambina si alzasse e uscisse di corsa, non le potrebbe essere applicato l'apparecchio	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	Controfattuale_B	pool_pos_8	0	Se la bambina si alzasse e scappasse dalla sala, non metterebbe l'apparecchio	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	ImplicitoParziale_A	pool_pos_1	1	Il calco dentale è di colore giallo	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0.5	0.1666666666666667	0.0	0.0	0.5
Video75	dialogue	ImplicitoParziale_A	pool_pos_2	1	Il calco dentale sembra di un colore giallognolo	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	ImplicitoParziale_A	pool_pos_3	0	Il calco dentale è di un intenso giallo	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0.5	0	0	0.1666666666666667	0.5	0.0	0.0
Video75	dialogue	ImplicitoParziale_A	pool_pos_4	1	Il modello dei denti presenta una tinta gialla	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	ImplicitoParziale_A	pool_pos_5	0	Il calco dentale è giallo	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0.5	0.1666666666666667	0.0	0.0	0.5
Video75	dialogue	ImplicitoParziale_A	pool_pos_6	0	Il calco dentale ha un colore che tende al giallo	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	ImplicitoParziale_A	pool_pos_7	1	Il calco dentale è di tonalità gialla	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0.5	0.5	0.3333333333333333	0.0	0.5	0.5
Video75	dialogue	ImplicitoParziale_A	pool_pos_8	0	Il calco dentale ha una colorazione sul giallo	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	ImplicitoParziale_B	pool_pos_1	1	Le scarpe dell'assistente della dentista sono fucsia	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	ImplicitoParziale_B	pool_pos_2	0	Le calzature dell'aiutante del dentista sono di colore fucsia	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	ImplicitoParziale_B	pool_pos_3	0	Le scarpe dell'assistente del dentista hanno una tonalità di rosa	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	ImplicitoParziale_B	pool_pos_4	0	La tinta delle scarpe dell'aiutante della dentista è fucsia	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	ImplicitoParziale_B	pool_pos_5	0	Le calzature dell'assistente della dentista sono tinte di fucsia o di viola	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	ImplicitoParziale_B	pool_pos_6	1	Le scarpe dell'assistente della dentista sono di una sfumatura fucsia	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	ImplicitoParziale_B	pool_pos_7	0	Le calzature dell'assistente del dentista sono dipinte di magenta	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	ImplicitoParziale_B	pool_pos_8	1	Le calzature dell'assistente della dentista nel video sono una combinazione di bianco e fucsia	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	ImplicitoTot_A	pool_pos_1	0	La donna seduta con la maglietta blu è una dentista	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	ImplicitoTot_A	pool_pos_2	0	La donna vestita con una maglia azure è professionista del settore dentale	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	ImplicitoTot_A	pool_pos_3	1	La signora con la maglia blu è un'odontoiatra	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	ImplicitoTot_A	pool_pos_4	1	La donna con la maglietta blu è una professionista nel campo dell'odontoiatria	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	ImplicitoTot_A	pool_pos_5	1	La signora con la maglietta turchese potrebbe essere un'odontoiatra o un'operatrice nel campo dell'odontotecnica	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	ImplicitoTot_A	pool_pos_6	0	La donna in blu seduta è un medico del settore odontoiatrico	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	ImplicitoTot_A	pool_pos_7	0	La persona vestita di blu è un operatore nell'ambito della salute dentale	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	ImplicitoTot_A	pool_pos_8	0	La donna seduta che indossa una maglietta color ceruleo esercita la professione di odontoiatra	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	ImplicitoTot_B	pool_pos_1	0	L'oggetto maneggiato dalla dentista è un apparecchio per mettere in fila i denti	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video75	dialogue	ImplicitoTot_B	pool_pos_2	0	La dentista sta maneggiando un apparecchio ortodontico	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video75	dialogue	ImplicitoTot_B	pool_pos_3	1	L'oggetto maneggiato dalla dentista è un apparecchio per i denti	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video75	dialogue	ImplicitoTot_B	pool_pos_4	0	L'utensile utilizzato dalla dentista è un dispositivo ortodontico	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video75	dialogue	ImplicitoTot_B	pool_pos_5	1	L'oggetto maneggiato dalla dentista è uno strumento ortodontico utilizzato per allineare i denti	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video75	dialogue	ImplicitoTot_B	pool_pos_6	0	L'oggetto maneggiato dalla dentista è uno strumento per il trattamento dentale	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video75	dialogue	ImplicitoTot_B	pool_pos_7	1	La dentista sta maneggiando un dispositivo ortodontico	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video75	dialogue	ImplicitoTot_B	pool_pos_8	1	Nel video la dentista maneggia un apparecchio	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0.5	0.5	0.5	0.5	0.5	0.5	0.5
Video75	dialogue	Incertezza_A	pool_pos_1	1	Dal filmato non si deduce per quanto tempo la bambina dovrà indossare l'apparecchio	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	Incertezza_A	pool_pos_2	1	Non è dato sapere per quanto tempo la bambina dovrà indossare l'apparecchio	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
Video75	dialogue	Incertezza_A	pool_pos_3	0	Non è deducibile dal filmato per quanto tempo la bambina dovrà indossare l'apparecchio	eccolo là qui adesso l'apro ma anche lei l'ha già visto prima lo apriamo così senza niente così senti un po' come quando te lo appoggi sui denti e poi dopo ti spiego come funziona il progresso delle cose, va bene? l'orellino che c'ha fatto tu non è sopra, così poi ti puoi ricordare del dentino storto quindi così, apro grande semplicemente si appoggia sui dentini dietro e si spinge fine, insieme nessun male, nessun fastidio	false	0	0	0	0	0.0	0.0	0.0
